row_id,upi_id,username,handle,amount,hour,velocity,username_risk,handle_risk,fraud_type,label
1221,8933750137@okhdfcbank,8933750137,okhdfcbank,54676.0,18,25,0.85,0,phone_as_upi,1
1222,nisha4432@axl,nisha4432,axl,6207.9,20,3,0.1111,0,none,0
1223,rahul8712@ybl,rahul8712,ybl,1459.79,16,3,0.1111,0,none,0
1224,neha3749@paytm,neha3749,paytm,767.26,14,1,0.125,0,none,0
1225,sita8556@okicici,sita8556,okicici,455.01,15,1,0.125,0,none,0
1226,raj8079@wahdfcbank,raj8079,wahdfcbank,2431.0,14,1,0.1429,0,none,0
1227,arun7180@apl,arun7180,apl,465.0,9,1,0.125,0,none,0
1228,sita3105@apl,sita3105,apl,458.95,13,1,0.125,0,none,0
1229,meena6977@cnrb,meena6977,cnrb,211.09,14,1,0.1111,0,none,0
1230,nisha699@okicici,nisha699,okicici,2221.6,8,1,0.0938,0,none,0
1231,ravi7539@oksbi,ravi7539,oksbi,228.81,17,3,0.125,0,none,0
1232,anita2736@cnrb,anita2736,cnrb,1350.11,10,3,0.1111,0,none,0
1233,agent461@okhdfcbank,agent461,okhdfcbank,14909.4,8,4,0.5437,0,suspicious_keyword,1
1234,jyoti7630@paytm,jyoti7630,paytm,42.4,9,3,0.1111,0,none,0
1235,raj8663@oksbi,raj8663,oksbi,222.55,9,1,0.1429,0,none,0
1236,nisha4250@paytm,nisha4250,paytm,214.63,13,1,0.1111,0,none,0
1237,geeta5167@pthdfc,geeta5167,pthdfc,206.91,20,1,0.1111,0,none,0
1238,pay1240@paytm,pay1240,paytm,104.55,4,61,0.1429,0,high_velocity,1
1239,agent4535@okicici,agent4535,okicici,124818.96,3,5,0.5611,0,large_amount_night,1
1240,ganesh5896@pthdfc,ganesh5896,pthdfc,701.85,11,0,0.1,0,none,0
1241,agent1471@okhdfcbank,agent1471,okhdfcbank,390272.27,1,6,0.5611,0,large_amount_night,1
1242,neha2295@pthdfc,neha2295,pthdfc,127.34,21,1,0.125,0,none,0
1243,rekha875@ibl,rekha875,ibl,654.05,11,3,0.0938,0,none,0
1244,nisha8718@axl,nisha8718,axl,837.57,8,0,0.1111,0,none,0
1245,neha8308@okhdfcbank,neha8308,okhdfcbank,507.91,16,2,0.125,0,none,0
1246,vikram2260@ybl,vikram2260,ybl,363.54,16,0,0.1,0,none,0
1247,jyoti5687@cnrb,jyoti5687,cnrb,312.35,12,0,0.1111,0,none,0
1248,swati6237@paytm,swati6237,paytm,1172.49,18,0,0.1111,0,none,0
1249,meena594@ybl,meena594,ybl,156.65,9,2,0.0938,0,none,0
1250,8155860534@okaxis,8155860534,okaxis,161610.95,11,5,0.85,0,phone_as_upi,1
1251,rohit5259@okaxis,rohit5259,okaxis,129.01,7,3,0.1111,0,none,0
1252,deepak10@upi,deepak10,upi,1449.06,20,1,0.0625,0,none,0
1253,pay1655@okhdfcbank,pay1655,okhdfcbank,3496.73,23,24,0.1429,0,high_velocity,1
1254,swati8924@axl,swati8924,axl,1337.68,20,0,0.1111,0,none,0
1255,kavya932@ibl,kavya932,ibl,378.81,12,3,0.0938,0,none,0
1256,7045827857@okhdfcbank,7045827857,okhdfcbank,126434.55,0,30,0.85,0,phone_as_upi,1
1257,swati4613@cnrb,swati4613,cnrb,408.49,19,2,0.1111,0,none,0
1258,agent8164@okaxis,agent8164,okaxis,319780.96,4,5,0.5611,0,large_amount_night,1
1259,sita9010@cnrb,sita9010,cnrb,198.84,22,0,0.125,0,none,0
1260,offer891@paytm,offer891,paytm,41333.12,9,4,0.5437,0,suspicious_keyword,1
1261,agent1028@okicici,agent1028,okicici,412866.7,4,5,0.5611,0,large_amount_night,1
1262,geeta7167@apl,geeta7167,apl,117.02,7,1,0.1111,0,none,0
1263,vikram9445@wahdfcbank,vikram9445,wahdfcbank,1235.65,11,0,0.1,0,none,0
1264,mohan3677@ybl,mohan3677,ybl,642.45,14,2,0.1111,0,none,0
1265,rahul7876@pthdfc,rahul7876,pthdfc,1421.62,13,0,0.1111,0,none,0
1266,free379@paytm,free379,paytm,67374.22,18,19,0.5571,0,suspicious_keyword,1
1267,tacrn40q29zq@frjkaa,tacrn40q29zq,frjkaa,19749.71,1,4,0.2833,1,fake_handle,1
1268,8891392892@okicici,8891392892,okicici,112012.07,17,24,0.85,0,phone_as_upi,1
1269,kiran5109@ybl,kiran5109,ybl,2619.82,20,0,0.1111,0,none,0
1270,kyc467@paytm,kyc467,paytm,79009.04,13,7,0.575,0,suspicious_keyword,1
1271,savita9519@cnrb,savita9519,cnrb,223.96,7,0,0.1,0,none,0
1272,lakshmi7674@paytm,lakshmi7674,paytm,1452.84,9,2,0.0909,0,none,0
1273,support843@ybl,support843,ybl,76473.76,15,18,0.525,0,suspicious_keyword,1
1274,free237@okaxis,free237,okaxis,49708.17,9,5,0.5571,0,suspicious_keyword,1
1275,vikram5277@pthdfc,vikram5277,pthdfc,70.05,14,3,0.1,0,none,0
1276,zu3ht5vgia@xkzsbckfn,zu3ht5vgia,xkzsbckfn,36071.48,7,3,0.05,1,fake_handle,1
1277,l80sgpbp0hx@okaxis,l80sgpbp0hx,okaxis,60712.55,18,2,0.2682,0,gibberish_username,1
1278,lakshmi1493@pthdfc,lakshmi1493,pthdfc,152.76,11,2,0.0909,0,none,0
1279,rahul5819@pthdfc,rahul5819,pthdfc,500.08,12,2,0.1111,0,none,0
1280,8558496801@oksbi,8558496801,oksbi,122212.78,16,5,0.85,0,phone_as_upi,1
1281,agent1272@oksbi,agent1272,oksbi,124661.66,3,8,0.5611,0,large_amount_night,1
1282,kg2j2i9js4qi6@gtvz,kg2j2i9js4qi6,gtvz,11168.13,23,8,0.0962,1,fake_handle,1
1283,deepak2972@okhdfcbank,deepak2972,okhdfcbank,25.94,19,3,0.1,0,none,0
1284,free438@paytm,free438,paytm,71167.8,8,15,0.5571,0,suspicious_keyword,1
1285,ravi557@axl,ravi557,axl,312.49,15,2,0.1071,0,none,0
1286,ganesh5058@ibl,ganesh5058,ibl,75.91,19,2,0.1,0,none,0
1287,anita1280@wahdfcbank,anita1280,wahdfcbank,1376.38,15,1,0.1111,0,none,0
1288,arun4637@oksbi,arun4637,oksbi,782.82,9,1,0.125,0,none,0
1289,ram6231@ybl,ram6231,ybl,717.11,14,0,0.1429,0,none,0
1290,agent819@okaxis,agent819,okaxis,67547.87,11,7,0.5437,0,suspicious_keyword,1
1291,neha2052@axl,neha2052,axl,378.67,16,0,0.125,0,none,0
1292,rahul1708@axl,rahul1708,axl,120.09,22,1,0.1111,0,none,0
1293,amit7620@okicici,amit7620,okicici,221.18,9,1,0.125,0,none,0
1294,prize538@ybl,prize538,ybl,87556.43,13,12,0.5437,0,suspicious_keyword,1
1295,kavya2564@waicici,kavya2564,waicici,3026.31,20,2,0.1111,0,none,0
1296,agent2490@okicici,agent2490,okicici,411789.29,2,9,0.5611,0,large_amount_night,1
1297,agent8910@okaxis,agent8910,okaxis,420353.05,2,5,0.5611,0,large_amount_night,1
1298,arun8149@upi,arun8149,upi,518.55,16,3,0.125,0,none,0
1299,pay732@ybl,pay732,ybl,1024.3,12,23,0.125,0,high_velocity,1
1300,ganesh2225@paytm,ganesh2225,paytm,797.66,22,3,0.1,0,none,0
1301,2kp3ykgzvys4z9@ssqf,2kp3ykgzvys4z9,ssqf,18550.17,12,1,0.2714,1,fake_handle,1
1302,pay3649@ybl,pay3649,ybl,1128.6,2,65,0.1429,0,high_velocity,1
1303,pay935@okaxis,pay935,okaxis,2572.72,1,68,0.125,0,high_velocity,1
1304,mwsxp6l7gk4@lcdd,mwsxp6l7gk4,lcdd,51353.16,12,1,0.2682,1,fake_handle,1
1305,6fs50a65eqh7iw8@ajblw,6fs50a65eqh7iw8,ajblw,57883.71,14,17,0.1167,1,fake_handle,1
1306,5pbddgx73bf7744f@okicici,5pbddgx73bf7744f,okicici,10909.35,0,15,0.3094,0,gibberish_username,1
1307,swati2566@okbizaxis,swati2566,okbizaxis,1321.14,21,3,0.1111,0,none,0
1308,deepak6289@waicici,deepak6289,waicici,5037.02,9,0,0.1,0,none,0
1309,sunita2807@cnrb,sunita2807,cnrb,3953.13,15,3,0.1,0,none,0
1310,onf5ccvvjcl@fmzsb,onf5ccvvjcl,fmzsb,29271.22,16,6,0.2227,1,fake_handle,1
1311,anita9556@axl,anita9556,axl,1409.17,11,3,0.1111,0,none,0
1312,88b2rfgn26@apl,88b2rfgn26,apl,68727.85,23,12,0.325,0,gibberish_username,1
1313,jyoti5571@okbizaxis,jyoti5571,okbizaxis,178.26,9,0,0.1111,0,none,0
1314,priya2399@okhdfcbank,priya2399,okhdfcbank,174.01,10,3,0.1111,0,none,0
1315,deepak6494@cnrb,deepak6494,cnrb,1847.57,7,2,0.1,0,none,0
1316,refund841@okhdfcbank,refund841,okhdfcbank,6581.8,10,8,0.5333,0,suspicious_keyword,1
1317,nisha6412@axl,nisha6412,axl,336.38,14,3,0.1111,0,none,0
1318,cashback378@paytm,cashback378,paytm,5916.49,10,17,0.5182,0,suspicious_keyword,1
1319,9736263053@okhdfcbank,9736263053,okhdfcbank,180240.2,15,11,0.85,0,phone_as_upi,1
1320,pay4186@ybl,pay4186,ybl,2159.22,22,58,0.1429,0,high_velocity,1
1321,geeta4947@axl,geeta4947,axl,318.71,21,3,0.1111,0,none,0
1322,sunita3700@upi,sunita3700,upi,644.4,10,0,0.1,0,none,0
1323,ldi1wvxz36pvrgz@rkoute,ldi1wvxz36pvrgz,rkoute,33470.51,6,9,0.25,1,fake_handle,1
1324,x4150tbp2cz3kw3@ybl,x4150tbp2cz3kw3,ybl,13335.02,21,12,0.3167,0,gibberish_username,1
1325,meena8353@oksbi,meena8353,oksbi,253.71,7,1,0.1111,0,none,0
1326,kiran7241@axl,kiran7241,axl,157.99,15,2,0.1111,0,none,0
1327,nikhil2497@cnrb,nikhil2497,cnrb,134.63,9,3,0.1,0,none,0
1328,mvr0fxcjl6xt@paytm,mvr0fxcjl6xt,paytm,42480.74,17,10,0.2417,0,gibberish_username,1
1329,kavya3573@upi,kavya3573,upi,968.33,7,0,0.1111,0,none,0
1330,acvqn8m8bmprg@ptrd,acvqn8m8bmprg,ptrd,54810.85,8,9,0.2385,1,fake_handle,1
1331,pay5191@oksbi,pay5191,oksbi,363.53,9,28,0.1429,0,high_velocity,1
1332,od6x9j9tklr3@simhw,od6x9j9tklr3,simhw,27193.64,4,11,0.2833,1,fake_handle,1
1333,kumar5394@oksbi,kumar5394,oksbi,745.57,16,0,0.1111,0,none,0
1334,pay8205@okicici,pay8205,okicici,854.21,2,59,0.1429,0,high_velocity,1
1335,pay356@oksbi,pay356,oksbi,4963.73,0,57,0.125,0,high_velocity,1
1336,iizdqpo8eetorb@xtiod,iizdqpo8eetorb,xtiod,49056.7,3,9,0.0179,1,fake_handle,1
1337,raj7698@ybl,raj7698,ybl,493.52,14,1,0.1429,0,none,0
1338,suresh2984@axl,suresh2984,axl,59.48,13,2,0.1,0,none,0
1339,lucky692@okhdfcbank,lucky692,okhdfcbank,38977.29,14,16,0.5437,0,suspicious_keyword,1
1340,rohit6417@okicici,rohit6417,okicici,1644.02,11,3,0.1111,0,none,0
1341,pay7731@upi,pay7731,upi,2126.86,16,62,0.1429,0,high_velocity,1
1342,geeta699@okbizaxis,geeta699,okbizaxis,2739.88,21,0,0.0938,0,none,0
1343,agent3372@oksbi,agent3372,oksbi,124936.33,3,2,0.5611,0,large_amount_night,1
1344,sunita7356@okhdfcbank,sunita7356,okhdfcbank,249.51,8,1,0.1,0,none,0
1345,jyoti7474@waicici,jyoti7474,waicici,34.95,15,2,0.1111,0,none,0
1346,8343657455@okicici,8343657455,okicici,24118.68,16,6,0.85,0,phone_as_upi,1
1347,meena146@wahdfcbank,meena146,wahdfcbank,98.54,11,1,0.0938,0,none,0
1348,prize690@ybl,prize690,ybl,99947.32,13,7,0.5437,0,suspicious_keyword,1
1349,anita6377@okbizaxis,anita6377,okbizaxis,342.28,20,1,0.1111,0,none,0
1350,savita3391@wahdfcbank,savita3391,wahdfcbank,1148.38,18,1,0.1,0,none,0
1351,pooja8663@axl,pooja8663,axl,1612.75,15,3,0.1111,0,none,0
1352,pay2945@apl,pay2945,apl,3077.78,17,54,0.1429,0,high_velocity,1
1353,8435443961@okaxis,8435443961,okaxis,10019.77,18,9,0.85,0,phone_as_upi,1
1354,ganesh9766@oksbi,ganesh9766,oksbi,1333.94,13,2,0.1,0,none,0
1355,kumar3807@axl,kumar3807,axl,67.4,13,2,0.1111,0,none,0
1356,anita5676@ibl,anita5676,ibl,353.79,10,1,0.1111,0,none,0
1357,9410121814@okhdfcbank,9410121814,okhdfcbank,139050.19,10,5,0.85,0,phone_as_upi,1
1358,lucky153@okaxis,lucky153,okaxis,44516.73,13,12,0.5437,0,suspicious_keyword,1
1359,ajay6239@cnrb,ajay6239,cnrb,1032.69,14,3,0.125,0,none,0
1360,meena4577@apl,meena4577,apl,259.0,11,1,0.1111,0,none,0
1361,geeta5055@oksbi,geeta5055,oksbi,279.55,22,1,0.1111,0,none,0
1362,t9hzz45x6kr@upi,t9hzz45x6kr,upi,48379.66,4,18,0.2909,0,gibberish_username,1
1363,geeta1525@ibl,geeta1525,ibl,837.72,7,2,0.1111,0,none,0
1364,swati2650@axl,swati2650,axl,319.98,12,3,0.1111,0,none,0
1365,agent3886@okhdfcbank,agent3886,okhdfcbank,214638.39,1,5,0.5611,0,large_amount_night,1
1366,sita4019@apl,sita4019,apl,112.81,22,3,0.125,0,none,0
1367,free760@okhdfcbank,free760,okhdfcbank,90973.82,15,2,0.5571,0,suspicious_keyword,1
1368,pay6299@oksbi,pay6299,oksbi,448.08,21,55,0.1429,0,high_velocity,1
1369,geeta2809@okaxis,geeta2809,okaxis,2362.01,20,2,0.1111,0,none,0
1370,amit7044@axl,amit7044,axl,69.36,14,0,0.125,0,none,0
1371,priya2462@ibl,priya2462,ibl,927.18,19,3,0.1111,0,none,0
1372,raj3407@ibl,raj3407,ibl,119.85,10,0,0.1429,0,none,0
1373,raj9832@okbizaxis,raj9832,okbizaxis,15871.59,17,3,0.1429,0,none,0
1374,kiran2986@okhdfcbank,kiran2986,okhdfcbank,1407.12,7,3,0.1111,0,none,0
1375,suresh1592@upi,suresh1592,upi,2290.6,8,3,0.1,0,none,0
1376,pooja5127@waicici,pooja5127,waicici,273.73,17,0,0.1111,0,none,0
1377,4uz8xk2casvn@wuiwdu,4uz8xk2casvn,wuiwdu,36852.09,13,11,0.0625,1,fake_handle,1
1378,rahul4038@paytm,rahul4038,paytm,837.53,7,0,0.1111,0,none,0
1379,deepak7115@okbizaxis,deepak7115,okbizaxis,232.6,11,3,0.1,0,none,0
1380,winner502@oksbi,winner502,oksbi,93216.42,13,15,0.5333,0,suspicious_keyword,1
1381,ajay6515@upi,ajay6515,upi,99.48,11,0,0.125,0,none,0
1382,amit4479@okaxis,amit4479,okaxis,113.29,17,1,0.125,0,none,0
1383,ajay5605@paytm,ajay5605,paytm,697.63,8,0,0.125,0,none,0
1384,lucky529@okaxis,lucky529,okaxis,46799.31,16,10,0.5437,0,suspicious_keyword,1
1385,pay5503@okaxis,pay5503,okaxis,4492.87,5,28,0.1429,0,high_velocity,1
1386,lucky768@ybl,lucky768,ybl,99754.29,18,24,0.5437,0,suspicious_keyword,1
1387,ram631@ybl,ram631,ybl,2891.42,22,2,0.125,0,none,0
1388,wtbcrrb443ts4sp@upi,wtbcrrb443ts4sp,upi,36114.14,14,18,0.2667,0,gibberish_username,1
1389,raj3295@apl,raj3295,apl,1337.56,11,1,0.1429,0,none,0
1390,savita3055@upi,savita3055,upi,69.63,8,2,0.1,0,none,0
1391,ajay6319@apl,ajay6319,apl,759.81,11,0,0.125,0,none,0
1392,ganesh4427@cnrb,ganesh4427,cnrb,4136.63,14,0,0.1,0,none,0
1393,mohan8703@apl,mohan8703,apl,280.86,19,3,0.1111,0,none,0
1394,rahul6243@okbizaxis,rahul6243,okbizaxis,253.12,18,2,0.1111,0,none,0
1395,prize127@okaxis,prize127,okaxis,35786.52,20,5,0.5437,0,suspicious_keyword,1
1396,geeta5738@okhdfcbank,geeta5738,okhdfcbank,174.06,21,3,0.1111,0,none,0
1397,c115ztlq65x@oksbi,c115ztlq65x,oksbi,18407.64,3,0,0.3136,0,gibberish_username,1
1398,kyc100@okaxis,kyc100,okaxis,77511.17,8,1,0.575,0,suspicious_keyword,1
1399,agent2025@okaxis,agent2025,okaxis,298048.48,2,9,0.5611,0,large_amount_night,1
1400,arun8965@wahdfcbank,arun8965,wahdfcbank,2668.78,12,3,0.125,0,none,0
1401,7271039781@oksbi,7271039781,oksbi,68298.79,23,12,0.85,0,phone_as_upi,1
1402,7445116336@oksbi,7445116336,oksbi,141969.05,18,6,0.85,0,phone_as_upi,1
1403,agent9201@okaxis,agent9201,okaxis,225160.47,0,9,0.5611,0,large_amount_night,1
1404,nisha8836@upi,nisha8836,upi,825.23,9,0,0.1111,0,none,0
1405,pay3233@okhdfcbank,pay3233,okhdfcbank,1754.82,9,31,0.1429,0,high_velocity,1
1406,1ch9xk47d4r3tbzd0@axl,1ch9xk47d4r3tbzd0,axl,71942.11,5,0,0.3029,0,gibberish_username,1
1407,9z0csrxn8shyl@ybl,9z0csrxn8shyl,ybl,59017.67,5,17,0.2577,0,gibberish_username,1
1408,raj8443@pthdfc,raj8443,pthdfc,1244.57,13,2,0.1429,0,none,0
1409,nisha2006@okicici,nisha2006,okicici,1447.75,19,1,0.1111,0,none,0
1410,meena3110@okaxis,meena3110,okaxis,547.28,21,3,0.1111,0,none,0
1411,8140690075@okicici,8140690075,okicici,154610.51,8,14,0.85,0,phone_as_upi,1
1412,krnj8i8klcn1@rfwzskxbh,krnj8i8klcn1,rfwzskxbh,40958.32,20,9,0.2625,1,fake_handle,1
1413,meena2844@paytm,meena2844,paytm,1826.91,20,2,0.1111,0,none,0
1414,rahul7571@ybl,rahul7571,ybl,150.34,9,0,0.1111,0,none,0
1415,sita5586@okbizaxis,sita5586,okbizaxis,73.7,8,3,0.125,0,none,0
1416,ckljyyk9@yonhjiq,ckljyyk9,yonhjiq,30768.01,13,6,0.0312,1,fake_handle,1
1417,8068267428@okaxis,8068267428,okaxis,8022.16,8,11,0.85,0,phone_as_upi,1
1418,1wdn2ad56zqw5om@bjcwq,1wdn2ad56zqw5om,bjcwq,29308.98,18,12,0.0833,1,fake_handle,1
1419,pay7085@upi,pay7085,upi,500.23,5,33,0.1429,0,high_velocity,1
1420,agent8972@okicici,agent8972,okicici,130505.41,1,1,0.5611,0,large_amount_night,1
1421,pay9818@oksbi,pay9818,oksbi,4022.63,2,67,0.1429,0,high_velocity,1
1422,rn6md759vslmkz@okhdfcbank,rn6md759vslmkz,okhdfcbank,61964.81,16,10,0.2714,0,gibberish_username,1
1423,2q12cjnl35@zbpfnaqks,2q12cjnl35,zbpfnaqks,33931.68,18,0,0.325,1,fake_handle,1
1424,agent4724@okicici,agent4724,okicici,247505.04,3,6,0.5611,0,large_amount_night,1
1425,agent9634@ybl,agent9634,ybl,437072.22,0,2,0.5611,0,large_amount_night,1
1426,amit505@paytm,amit505,paytm,2411.62,22,0,0.1071,0,none,0
1427,raj1520@okhdfcbank,raj1520,okhdfcbank,1368.47,22,1,0.1429,0,none,0
1428,zwm1itslo@mvkshthj,zwm1itslo,mvkshthj,32888.52,13,10,0.0278,1,fake_handle,1
1429,mohan8334@okaxis,mohan8334,okaxis,141.81,7,0,0.1111,0,none,0
1430,ganesh6103@apl,ganesh6103,apl,1158.18,12,1,0.1,0,none,0
1431,nisha5625@paytm,nisha5625,paytm,1397.14,18,0,0.1111,0,none,0
1432,agent4188@okaxis,agent4188,okaxis,242459.04,4,8,0.5611,0,large_amount_night,1
1433,pay3343@upi,pay3343,upi,731.62,17,42,0.1429,0,high_velocity,1
1434,agent618@oksbi,agent618,oksbi,32752.62,9,9,0.5437,0,suspicious_keyword,1
1435,rekha4080@ybl,rekha4080,ybl,324.39,8,0,0.1111,0,none,0
1436,k1wc37qhz4hlt@apl,k1wc37qhz4hlt,apl,57901.12,9,19,0.2769,0,gibberish_username,1
1437,ajay1532@okaxis,ajay1532,okaxis,1033.54,14,0,0.125,0,none,0
1438,pay4045@ybl,pay4045,ybl,3600.85,2,27,0.1429,0,high_velocity,1
1439,ram7520@paytm,ram7520,paytm,172.94,18,1,0.1429,0,none,0
1440,support122@okaxis,support122,okaxis,52108.53,20,16,0.525,0,suspicious_keyword,1
1441,9986766103@okaxis,9986766103,okaxis,165964.37,6,19,0.85,0,phone_as_upi,1
1442,deepak7711@oksbi,deepak7711,oksbi,1016.56,20,3,0.1,0,none,0
1443,nisha7588@ibl,nisha7588,ibl,3267.45,11,0,0.1111,0,none,0
1444,pay1046@okicici,pay1046,okicici,100.91,14,57,0.1429,0,high_velocity,1
1445,rohit3630@waicici,rohit3630,waicici,761.86,7,3,0.1111,0,none,0
1446,e7vmct4ex6hxt@slpyyscl,e7vmct4ex6hxt,slpyyscl,33001.73,17,11,0.0577,1,fake_handle,1
1447,rekha3803@okicici,rekha3803,okicici,110.41,16,1,0.1111,0,none,0
1448,savita3374@wahdfcbank,savita3374,wahdfcbank,240.3,11,3,0.1,0,none,0
1449,vikram2762@okbizaxis,vikram2762,okbizaxis,51.59,21,0,0.1,0,none,0
1450,pay9806@okhdfcbank,pay9806,okhdfcbank,2987.15,7,68,0.1429,0,high_velocity,1
1451,geeta9147@okbizaxis,geeta9147,okbizaxis,528.96,15,2,0.1111,0,none,0
1452,sita7398@upi,sita7398,upi,1158.81,19,1,0.125,0,none,0
1453,geeta9360@ibl,geeta9360,ibl,1995.2,14,0,0.1111,0,none,0
1454,rekha7125@okhdfcbank,rekha7125,okhdfcbank,8324.86,18,3,0.1111,0,none,0
1455,ajay3084@okicici,ajay3084,okicici,159.54,22,3,0.125,0,none,0
1456,meena5739@ybl,meena5739,ybl,413.34,21,1,0.1111,0,none,0
1457,st2fqyd3t@hjeiyya,st2fqyd3t,hjeiyya,42384.23,18,17,0.2556,1,fake_handle,1
1458,agent5987@ybl,agent5987,ybl,341231.93,1,9,0.5611,0,large_amount_night,1
1459,8398805593@okicici,8398805593,okicici,81856.53,11,12,0.85,0,phone_as_upi,1
1460,arun9121@upi,arun9121,upi,187.45,11,3,0.125,0,none,0
1461,ravi9135@wahdfcbank,ravi9135,wahdfcbank,1583.25,8,3,0.125,0,none,0
1462,sunita3097@axl,sunita3097,axl,242.61,15,0,0.1,0,none,0
1463,priya4797@apl,priya4797,apl,451.29,10,3,0.1111,0,none,0
1464,kiran2410@upi,kiran2410,upi,680.6,20,3,0.1111,0,none,0
1465,kumar2144@upi,kumar2144,upi,826.0,18,0,0.1111,0,none,0
1466,jyoti5627@okbizaxis,jyoti5627,okbizaxis,1951.75,17,3,0.1111,0,none,0
1467,divya4108@pthdfc,divya4108,pthdfc,1927.04,19,2,0.1111,0,none,0
1468,raj8104@paytm,raj8104,paytm,534.07,22,2,0.1429,0,none,0
1469,v9qqj5mcf3h@upi,v9qqj5mcf3h,upi,7981.11,5,16,0.2682,0,gibberish_username,1
1470,pay3653@oksbi,pay3653,oksbi,4464.23,1,48,0.1429,0,high_velocity,1
1471,kavya7001@okbizaxis,kavya7001,okbizaxis,236.88,7,2,0.1111,0,none,0
1472,kiran6816@wahdfcbank,kiran6816,wahdfcbank,1023.34,10,2,0.1111,0,none,0
1473,sita3369@paytm,sita3369,paytm,313.28,10,1,0.125,0,none,0
1474,vikram5998@okicici,vikram5998,okicici,768.43,20,0,0.1,0,none,0
1475,offer940@ybl,offer940,ybl,21800.61,10,14,0.5437,0,suspicious_keyword,1
1476,swati1931@pthdfc,swati1931,pthdfc,202.62,19,2,0.1111,0,none,0
1477,rpnxzgrz2t3q370@paytm,rpnxzgrz2t3q370,paytm,26641.91,21,3,0.2833,0,gibberish_username,1
1478,kiran8997@cnrb,kiran8997,cnrb,768.76,16,3,0.1111,0,none,0
1479,kiran7286@ybl,kiran7286,ybl,473.08,15,2,0.1111,0,none,0
1480,kiran1008@paytm,kiran1008,paytm,2761.87,18,3,0.1111,0,none,0
1481,suresh5449@okbizaxis,suresh5449,okbizaxis,318.59,22,3,0.1,0,none,0
1482,savita2476@cnrb,savita2476,cnrb,8070.21,22,0,0.1,0,none,0
1483,ravi6790@oksbi,ravi6790,oksbi,676.67,19,0,0.125,0,none,0
1484,ud44wtow1puoqm@rwql,ud44wtow1puoqm,rwql,39224.58,12,17,0.0536,1,fake_handle,1
1485,pay9737@ybl,pay9737,ybl,3691.01,0,37,0.1429,0,high_velocity,1
1486,sunita4425@paytm,sunita4425,paytm,453.0,17,1,0.1,0,none,0
1487,pay1304@oksbi,pay1304,oksbi,1727.65,23,60,0.1429,0,high_velocity,1
1488,agent7523@okicici,agent7523,okicici,441989.74,0,2,0.5611,0,large_amount_night,1
1489,meena3865@oksbi,meena3865,oksbi,253.04,19,0,0.1111,0,none,0
1490,rohit6710@axl,rohit6710,axl,1425.3,13,1,0.1111,0,none,0
1491,jyoti6440@ybl,jyoti6440,ybl,112.82,11,3,0.1111,0,none,0
1492,riih8ren13d@rgqrlhvbg,riih8ren13d,rgqrlhvbg,50328.25,11,1,0.0682,1,fake_handle,1
1493,7173039688@oksbi,7173039688,oksbi,104881.87,21,28,0.85,0,phone_as_upi,1
1494,kumar1450@axl,kumar1450,axl,102.0,15,0,0.1111,0,none,0
1495,divya5753@waicici,divya5753,waicici,1076.46,16,3,0.1111,0,none,0
1496,raj5743@waicici,raj5743,waicici,2624.13,7,3,0.1429,0,none,0
1497,amit7787@ibl,amit7787,ibl,269.5,13,0,0.125,0,none,0
1498,priya3452@okicici,priya3452,okicici,2044.31,7,0,0.1111,0,none,0
1499,mohan5127@axl,mohan5127,axl,1452.97,7,2,0.1111,0,none,0
1500,9357548916@okicici,9357548916,okicici,41893.18,3,9,0.85,0,phone_as_upi,1
1501,swati2786@paytm,swati2786,paytm,3491.69,13,3,0.1111,0,none,0
1502,vikram9473@ybl,vikram9473,ybl,63.9,10,3,0.1,0,none,0
1503,amit1662@ibl,amit1662,ibl,866.5,7,1,0.125,0,none,0
1504,amit1099@oksbi,amit1099,oksbi,537.38,22,1,0.125,0,none,0
1505,9752925962@okaxis,9752925962,okaxis,95905.41,11,30,0.85,0,phone_as_upi,1
1506,pdvzwnftvlh25y3@okhdfcbank,pdvzwnftvlh25y3,okhdfcbank,6314.47,20,5,0.25,0,gibberish_username,1
1507,2wz50nqk5bvpfzq97@ibl,2wz50nqk5bvpfzq97,ibl,51453.8,6,4,0.2882,0,gibberish_username,1
1508,rohit9679@okaxis,rohit9679,okaxis,304.41,13,3,0.1111,0,none,0
1509,pay8522@paytm,pay8522,paytm,1613.35,14,35,0.1429,0,high_velocity,1
1510,raj5456@okicici,raj5456,okicici,551.1,16,1,0.1429,0,none,0
1511,nisha3846@ybl,nisha3846,ybl,587.07,11,1,0.1111,0,none,0
1512,kiran7702@ibl,kiran7702,ibl,1667.32,10,1,0.1111,0,none,0
1513,ajay2873@okicici,ajay2873,okicici,367.06,21,1,0.125,0,none,0
1514,kiran9362@pthdfc,kiran9362,pthdfc,1915.95,10,2,0.1111,0,none,0
1515,pooja9730@upi,pooja9730,upi,876.48,12,2,0.1111,0,none,0
1516,sunita9716@okhdfcbank,sunita9716,okhdfcbank,459.0,19,1,0.1,0,none,0
1517,neha4571@oksbi,neha4571,oksbi,1499.06,7,2,0.125,0,none,0
1518,pay8820@apl,pay8820,apl,2686.39,21,32,0.1429,0,high_velocity,1
1519,refund958@okaxis,refund958,okaxis,81345.63,8,11,0.5333,0,suspicious_keyword,1
1520,amit3312@okicici,amit3312,okicici,1673.51,19,1,0.125,0,none,0
